FileName,R,G,B,Count,Brightness,Whiteness
Stage_3_ROP_121.png,153.5891,127.53661,91.01352,54659,131.16267302703855,231.13340779681494
Stage_3_ROP_121.png,172.13791,154.86342,121.41091,49160,156.2149053955078,186.38536859005976
Stage_3_ROP_121.png,133.95593,106.628815,67.68446,47785,110.35996691894532,267.86710341255076
Stage_3_ROP_121.png,82.543976,73.633766,47.36912,26639,73.30374937438964,325.18513608389196
Stage_3_ROP_122.png,208.06314,161.20747,139.23735,54192,172.7127241668701,156.20850729757532
Stage_3_ROP_122.png,184.29796,136.87592,117.78554,49756,148.87880326843262,194.37048819573698
Stage_3_ROP_122.png,176.84198,163.67023,159.90848,46497,167.17974176025393,153.27165790790178
Stage_3_ROP_122.png,130.88548,118.649506,106.48796,32177,120.92164668273925,236.75239488646332
Stage_3_ROP_123.png,190.66222,168.81631,161.1477,71157,174.47401774597168,142.7418344441916
Stage_3_ROP_123.png,187.65297,151.14926,131.43326,56411,159.81624574279783,174.89807929975552
Stage_3_ROP_123.png,156.2687,138.16658,128.32826,34140,142.45754795837402,198.60424282918734
Stage_3_ROP_123.png,119.311325,113.690125,104.76845,15755,114.35379234313963,246.87935650330522
Stage_3_ROP_124.png,141.59007,117.88009,85.568756,61196,121.28588204193116,245.70435095816046
Stage_3_ROP_124.png,183.72203,125.85392,88.69716,55161,138.9206142959595,222.29685982178387
Stage_3_ROP_124.png,84.75182,64.96293,48.180843,50690,68.9666505355835,328.439786907742
Stage_3_ROP_124.png,148.64265,85.112526,56.334064,34712,100.8272897491455,282.20877508707
Stage_3_ROP_125.png,164.2296,115.50622,101.98567,50695,128.53316664886475,226.07778639409432
Stage_3_ROP_125.png,136.26724,115.6068,105.82368,50692,120.66899407958984,236.181092156844
Stage_3_ROP_125.png,151.74202,133.9366,124.91335,50157,138.23177015686036,205.52638060922445
Stage_3_ROP_125.png,109.895355,96.89975,88.262024,30215,99.8007350463867,271.7583480373306
Stage_3_ROP_126.png,184.75954,147.00679,131.54843,86910,156.53260848999022,178.42798502618652
Stage_3_ROP_126.png,167.18858,133.59244,120.20019,40413,142.11096878051757,201.5480847426767
Stage_3_ROP_126.png,136.52705,120.24726,107.17086,29265,123.6242094039917,232.48138457942665
Stage_3_ROP_126.png,110.94097,103.13865,89.14423,20786,103.87618003845215,267.0636794358796
Stage_3_ROP_127.png,200.85493,152.56485,105.36801,65033,161.6231456451416,189.24687599207962
Stage_3_ROP_127.png,184.26234,140.00159,99.16191,58494,148.5798303375244,206.1891386991595
Stage_3_ROP_127.png,160.87267,123.601974,87.73307,26576,130.6568560028076,232.6018529014919
Stage_3_ROP_127.png,128.38383,118.91532,87.388245,26110,118.15232013702392,250.2886205602201
Stage_3_ROP_128.png,157.7717,124.62359,86.07497,58096,130.1403303604126,234.49310935725143
Stage_3_ROP_128.png,166.31621,145.76797,106.88683,56040,147.47944638061523,204.2889142454432
Stage_3_ROP_128.png,131.5011,111.31894,75.29101,42002,113.2462207183838,261.1351138322255
Stage_3_ROP_128.png,96.33444,85.29295,53.472794,20969,84.96686036682128,307.55236271892653
Stage_3_ROP_129.png,163.58032,130.12154,89.106895,50725,135.4500442199707,226.87598004791954
Stage_3_ROP_129.png,177.5788,152.72546,111.00672,48614,155.4006736602783,192.8423909939773
Stage_3_ROP_129.png,139.48674,107.55806,70.62076,43574,112.89388275146483,262.82721288170495
Stage_3_ROP_129.png,109.53854,84.98706,52.292297,33069,88.60075100708008,301.91695473809386
Stage_3_ROP_13.png,180.15623,109.97672,89.14002,56711,128.5850129623413,232.68621008115193
Stage_3_ROP_13.png,87.171585,75.16073,77.28718,56274,78.99438983917236,303.46398061826085
Stage_3_ROP_13.png,136.04965,93.19197,83.093185,43902,104.8551559906006,264.3538849127226
Stage_3_ROP_13.png,230.89452,123.6105,87.924675,31132,151.62023468780518,213.91222548440697
Stage_3_ROP_130.png,146.12614,140.59349,147.71797,56351,143.05994494628905,190.92354333213453
Stage_3_ROP_130.png,182.23914,145.28723,137.50026,48067,155.4481360168457,176.45742827289314
Stage_3_ROP_130.png,117.08005,115.803116,130.05154,47568,117.80923927307128,232.40009129935345
Stage_3_ROP_130.png,155.13092,125.593185,126.20725,27233,134.49497183227538,208.1046095707431
Stage_3_ROP_131.png,146.94797,122.8824,83.0176,56856,125.53341790771485,242.29784847703093
Stage_3_ROP_131.png,149.96774,146.58769,104.54272,48030,142.80520022583008,213.12530940846378
Stage_3_ROP_131.png,122.59163,106.32496,72.68586,45963,107.35383589935302,269.95312618929734
Stage_3_ROP_131.png,125.34254,130.1079,95.08535,30592,124.69048274993895,240.79408406472416
Stage_3_ROP_132.png,153.72964,121.76781,114.9157,57919,130.54325662231443,218.24324139260324
Stage_3_ROP_132.png,179.32681,116.27418,109.574005,57433,134.36309581756592,214.7556869290136
Stage_3_ROP_132.png,139.04678,102.25796,100.24892,32735,113.02878577423095,246.42073328782595
Stage_3_ROP_132.png,112.21919,87.955284,90.404816,30147,95.48943932342529,274.5575910372983
Stage_3_ROP_133.png,118.5597,127.987564,95.97291,66068,121.51896193695066,245.0259788694739
Stage_3_ROP_133.png,107.20195,106.54752,77.07046,59189,103.3828115158081,274.84781871173584
Stage_3_ROP_133.png,67.52613,72.016365,51.99637,36050,68.39150535583495,331.42108680305694
Stage_3_ROP_133.png,147.43549,126.799484,92.09435,19734,129.01326373291013,233.54602728227835
Stage_3_ROP_134.png,144.67267,129.89838,138.37825,67826,135.28259536743164,203.52682585132237
Stage_3_ROP_134.png,156.45326,149.12593,158.61842,51374,152.39894708251953,173.810777380019
Stage_3_ROP_134.png,126.130424,108.443726,115.35008,34312,114.51937323760986,239.97543321390629
Stage_3_ROP_134.png,99.43951,88.25166,96.44379,33406,92.53073043060303,277.74835328467
Stage_3_ROP_135.png,134.02454,114.01734,83.93308,78332,116.56988724517821,252.5372508342424
Stage_3_ROP_135.png,157.42986,149.36343,116.14617,54486,147.988525970459,199.89848150475845
Stage_3_ROP_135.png,90.88999,79.55639,56.54799,36070,80.32217852783204,311.6019194565756
Stage_3_ROP_135.png,186.2896,131.22845,90.05021,28619,142.99741604614258,217.36823256951848
Stage_3_ROP_136.png,141.80635,125.45259,132.05229,61852,131.0947310180664,211.45087459731863
Stage_3_ROP_136.png,151.40811,145.50479,155.43387,55302,148.401798828125,180.64853900667637
Stage_3_ROP_136.png,121.39048,104.156494,110.375626,36289,110.01843691253661,248.03523288251665
Stage_3_ROP_136.png,93.67612,83.49778,92.15698,32647,87.52825173187256,286.28002923031084
Stage_3_ROP_137.png,220.60497,218.46187,222.0729,53788,219.5143126220703,60.01872186319458
Stage_3_ROP_137.png,181.61867,168.27275,168.73576,49254,172.31596340942383,142.64625539813107
Stage_3_ROP_137.png,238.36797,195.60728,174.77863,42727,206.01826107788085,101.19085009315893
Stage_3_ROP_137.png,139.23116,130.8503,133.11414,40747,133.61425070190427,208.97784161276164
Stage_3_ROP_138.png,194.13663,164.3439,138.05928,59719,170.2554803161621,159.99378128082026
Stage_3_ROP_138.png,137.16263,139.73259,133.34885,58015,138.23642448425292,204.86880005196562
Stage_3_ROP_138.png,173.50285,125.74664,93.95657,43033,136.40168202209472,221.9981991072447
Stage_3_ROP_138.png,104.91203,83.01971,72.53156,26136,88.36986389923096,292.2299602381136
Stage_3_ROP_14.png,90.23771,88.11835,90.29752,54482,89.0004624710083,286.5711156733545
Stage_3_ROP_14.png,106.456795,102.03715,104.284256,54143,103.61479240417479,261.1090836462058
Stage_3_ROP_14.png,123.84223,101.71206,94.66435,46471,107.5255421142578,257.6956982715033
Stage_3_ROP_14.png,77.91685,72.28249,74.36313,32468,74.20435772705079,312.0477678661839
Stage_3_ROP_140.png,240.8147,180.29715,139.08298,60169,193.6934807434082,138.63078595919583
Stage_3_ROP_140.png,161.50105,137.25429,125.9602,58894,143.2165442047119,198.13474334354586
Stage_3_ROP_140.png,193.49278,172.27095,164.38893,41511,177.71772799682617,137.25013380744528
Stage_3_ROP_140.png,107.1115,88.89481,86.319916,26923,94.04806552124023,279.1324258343764
Stage_3_ROP_141.png,135.0277,93.93695,41.574615,62005,100.25377693176269,293.06152025082287
Stage_3_ROP_141.png,161.98589,147.74321,89.04724,45975,145.31042947387692,218.39405362610944
Stage_3_ROP_141.png,121.68831,118.40426,76.758026,42282,114.63851915740966,261.1524551258145
Stage_3_ROP_141.png,71.19731,58.80042,32.90752,36516,59.55529928970337,348.7158922675047
Stage_3_ROP_142.png,175.40349,103.36347,81.600746,59471,122.42248607635497,243.71405901135134
Stage_3_ROP_142.png,154.06096,139.82605,140.26624,51747,144.13246876525878,191.3571675683791
Stage_3_ROP_142.png,107.39293,69.61888,59.666008,47741,79.77869398498535,307.09831490395715
Stage_3_ROP_142.png,201.58557,202.31833,192.00458,27885,200.92346670532226,97.96368157444252
Stage_3_ROP_143.png,125.402565,127.00423,148.08228,70498,128.928227394104,211.21035244563046
Stage_3_ROP_143.png,184.43759,110.45571,94.26936,49462,130.73104987335205,227.39050640632348
Stage_3_ROP_143.png,93.957596,74.88567,78.02072,38748,80.94557375335692,299.49539493267184
Stage_3_ROP_143.png,219.25476,166.56497,154.20982,28594,180.9107318725586,138.77008315008578
Stage_3_ROP_144.png,84.23718,85.33636,81.602425,70809,84.58203563690186,296.6688569163641
Stage_3_ROP_144.png,104.04583,101.2941,90.98332,47967,100.94143729400633,270.7658332660476
Stage_3_ROP_144.png,126.83098,118.11864,101.036964,37149,118.77631645202636,242.62815570151162
Stage_3_ROP_144.png,64.406586,68.36209,69.66375,31602,67.3277840423584,324.82161920980417
Stage_3_ROP_145.png,135.6967,142.93622,129.04753,61491,139.1882922821045,206.53230433240861
Stage_3_ROP_145.png,91.701546,78.43215,59.285053,54032,80.21693134307861,310.0756852315556
Stage_3_ROP_145.png,114.56344,111.01339,94.09725,36606,110.14641448974609,257.5738072018507
Stage_3_ROP_145.png,54.794636,49.972466,41.671104,34865,50.46793925857544,357.2501860698605
Stage_3_ROP_146.png,172.17595,158.25667,119.748505,72264,158.02860247802732,185.7742250001352
Stage_3_ROP_146.png,118.21257,103.38766,79.99682,44949,105.1537505569458,268.9297621571835
Stage_3_ROP_146.png,147.27731,132.38486,102.01474,44708,133.37550817871093,223.70324153665263
Stage_3_ROP_146.png,88.858025,78.10312,59.019756,39837,79.14333236694335,311.93576013163397
Stage_3_ROP_147.png,145.8113,125.11924,137.22404,75013,132.68611194610594,206.5486889045933
Stage_3_ROP_147.png,177.91261,175.80302,200.7364,48253,179.27619662475584,123.12255688648462
Stage_3_ROP_147.png,98.30257,93.71926,110.33819,41719,96.98422714996337,267.38100563780137
Stage_3_ROP_147.png,213.15086,157.88052,155.11966,22172,174.0916168060303,145.46348451559194
Stage_3_ROP_148.png,178.1353,122.378784,96.71969,52011,136.1248453979492,220.33888915898783
Stage_3_ROP_148.png,197.23354,155.85866,146.933,51546,167.21222119140623,157.62121334117936
Stage_3_ROP_148.png,111.684235,86.68677,80.904686,41451,93.50185292053222,281.3857337904163
Stage_3_ROP_148.png,146.24176,133.68318,134.89778,40843,137.57666108703614,202.41212419033366
Stage_3_ROP_149.png,103.59775,74.0386,81.17097,62158,83.68987334442139,293.06348115326045
Stage_3_ROP_149.png,125.059,103.87625,120.218925,52486,112.07295740509032,240.60130811708436
Stage_3_ROP_149.png,59.401947,43.381783,50.34641,48740,48.96577911376953,353.4458383776506
Stage_3_ROP_149.png,174.26683,102.14317,96.474396,23217,123.06190609741209,234.54940068702712
Stage_3_ROP_15.png,229.00717,153.28287,117.25311,54722,171.8170423583984,173.19413130872357
Stage_3_ROP_15.png,175.47023,183.90726,198.68402,51448,183.0691371002197,120.62608294639098
Stage_3_ROP_15.png,141.34193,110.44819,97.077255,45463,118.16113224029539,242.3901304851888
Stage_3_ROP_15.png,154.12724,148.64038,155.55862,34365,151.0696324005127,177.13347760263957
Stage_3_ROP_150.png,137.5819,113.82452,126.38603,54394,122.35998500823975,224.18537323380184
Stage_3_ROP_150.png,112.33242,92.22953,106.50712,48673,99.8679394683838,262.48504722439213
Stage_3_ROP_150.png,169.50322,131.29562,138.86496,43718,143.58259922790526,189.9995256197556
Stage_3_ROP_150.png,80.98559,69.31951,83.335625,40393,74.40550524902343,306.9640323371053
Stage_3_ROP_151.png,143.06773,86.53868,74.432304,58612,102.06074085998534,271.1323310014488
Stage_3_ROP_151.png,90.55854,59.441723,56.79739,48793,68.44419734573364,323.37023367175243
Stage_3_ROP_151.png,143.46837,122.82384,121.403564,42893,128.83464102172852,218.53569594105412
Stage_3_ROP_151.png,103.30029,100.092064,107.20004,37746,101.86163397979735,262.40064243358114
Stage_3_ROP_152.png,140.86131,111.57738,118.12807,73444,121.08005267333984,228.76104265332643
Stage_3_ROP_152.png,118.302574,94.13472,103.49047,43817,102.42746390533446,259.8441109634026
Stage_3_ROP_152.png,159.86679,126.80365,134.28667,39135,137.54259295654296,200.1408016167704
Stage_3_ROP_152.png,186.52486,146.48778,150.0593,30188,158.8660173339844,165.7597631604625
Stage_3_ROP_153.png,121.81993,68.37069,19.098873,59146,78.73502558898926,328.9631772757014
Stage_3_ROP_153.png,154.4515,87.72909,24.721153,50325,100.49618679046631,301.8574243659314
Stage_3_ROP_153.png,168.61652,123.65689,45.273033,50115,128.16405903625488,262.1040236852284
Stage_3_ROP_153.png,92.66945,53.448566,14.50967,27920,60.73657611465454,353.2842862438917
Stage_3_ROP_154.png,154.16788,97.96534,31.280085,78823,107.16777930831908,291.3376084183396
Stage_3_ROP_154.png,107.43263,77.687386,28.70922,45244,80.99770360565186,323.14610924243306
Stage_3_ROP_154.png,249.39955,123.95331,27.234163,36987,150.43575233840943,262.8343144566889
Stage_3_ROP_154.png,202.06572,101.46465,27.916845,26252,123.15992184829712,279.1807657297
Stage_3_ROP_155.png,136.61185,79.128006,25.803358,52537,90.23666456222534,312.2143714455979
Stage_3_ROP_155.png,105.44193,69.49134,25.482899,48008,75.22360527801514,330.8461545540154
Stage_3_ROP_155.png,173.2325,86.382774,20.030157,47252,104.78664340591429,300.54703495140984
Stage_3_ROP_155.png,76.031555,59.35224,23.734282,39700,60.27890886306763,351.84027935616905
Stage_3_ROP_156.png,137.0195,78.73768,22.06066,63898,89.70276318740844,315.03736377349816
Stage_3_ROP_156.png,115.384796,68.55565,20.793827,55778,77.11271617889403,330.31262871076405
Stage_3_ROP_156.png,87.499535,52.658348,17.490696,38800,59.066750511169424,354.1316415062461
Stage_3_ROP_156.png,161.68776,96.93487,24.655931,29003,108.05618368148804,294.5337843955471
Stage_3_ROP_157.png,52.520245,55.17383,65.194305,61836,55.52274106216431,341.9864792776745
Stage_3_ROP_157.png,77.46757,79.843506,88.079834,52794,80.07204167938231,300.0998231782608
Stage_3_ROP_157.png,101.06842,103.83346,109.71023,43438,103.67666350555419,260.1064637585063
Stage_3_ROP_157.png,136.25478,133.54207,131.8186,27432,134.15669302368164,209.82400670844356
Stage_3_ROP_158.png,133.61008,98.217064,98.31695,63897,108.81096157073974,252.7171962567966
Stage_3_ROP_158.png,213.11409,119.909164,90.43852,43948,144.41778396606446,216.98950030993657
Stage_3_ROP_158.png,86.42517,67.6132,75.12724,40302,74.09457863616944,309.65383175157507
Stage_3_ROP_158.png,251.884,185.6146,121.87015,39314,198.16228002929688,150.15858831811295
Stage_3_ROP_159.png,107.89823,98.990105,110.900566,54387,103.01142720031737,258.34601716143607
Stage_3_ROP_159.png,92.16658,75.510796,80.398735,52737,81.0481002883911,298.6916450550051
Stage_3_ROP_159.png,135.26234,125.85037,136.05954,51187,129.8283970489502,212.5172124398167
Stage_3_ROP_159.png,125.17981,89.871216,78.8575,26695,99.17292153930663,274.1294915895866
Stage_3_ROP_16.png,127.90091,131.48972,146.82152,69736,132.1644880065918,207.6332178713524
Stage_3_ROP_16.png,186.40147,130.48184,118.64182,45150,145.85204980468748,196.98751715841559
Stage_3_ROP_16.png,116.06431,97.06747,101.04653,41129,103.2011357269287,260.6673779687294
Stage_3_ROP_16.png,237.78929,153.79279,119.92349,30036,175.04664143371582,169.66075452383853
Stage_3_ROP_160.png,114.67163,90.318436,95.81163,55879,98.2262652130127,268.6131156145665
Stage_3_ROP_160.png,196.34265,164.00706,175.00647,47131,174.92933735656737,134.60818580989496
Stage_3_ROP_160.png,159.63704,123.71943,128.14053,44459,134.9628003616333,205.9660332855513
Stage_3_ROP_160.png,231.93422,211.44423,228.81958,39036,219.5515262145996,55.808151736395274
Stage_3_ROP_161.png,162.30077,97.6138,49.7759,66574,111.50168246459961,274.7371369239595
Stage_3_ROP_161.png,236.26192,134.20941,47.083874,54476,154.79079944610595,241.18581539234196
Stage_3_ROP_161.png,179.9757,136.89238,96.352776,36519,145.15277546691894,211.53486345098958
Stage_3_ROP_161.png,102.7375,67.36875,38.239124,27371,74.62323072814942,324.6145878051805
Stage_3_ROP_162.png,156.43971,95.9646,85.73594,56017,112.88059106445311,252.30281643716847
Stage_3_ROP_162.png,94.60201,65.83527,64.63764,49906,74.29999864196776,312.647781680616
Stage_3_ROP_162.png,102.03226,99.70991,112.68502,40825,101.88345291900634,260.32229370157825
Stage_3_ROP_162.png,156.1561,128.6983,130.43585,40670,137.10626425170898,203.072555117513
Stage_3_ROP_163.png,112.45487,92.89368,80.7582,67399,97.35903000640869,277.412648998137
Stage_3_ROP_163.png,211.58481,114.00462,75.06722,44774,138.74223501586914,232.68085325081182
Stage_3_ROP_163.png,156.38875,112.107765,91.36032,43084,122.98257047271728,238.5797859899052
Stage_3_ROP_163.png,250.47716,142.75563,83.63825,30629,168.22498597717285,204.90022737546556
Stage_3_ROP_164.png,93.68657,63.451897,81.85659,77009,74.59019882965087,304.4525236795776
Stage_3_ROP_164.png,108.65556,88.925415,121.48193,56336,98.53617250061035,258.5044215558072
Stage_3_ROP_164.png,146.13922,76.528885,75.39626,38982,97.2132565612793,275.6086181391727
Stage_3_ROP_164.png,223.65047,105.24269,76.22192,14253,137.33824769592283,235.311810283681
Stage_3_ROP_165.png,90.55743,65.816315,84.68218,57087,75.36461602020263,303.05112737226835
Stage_3_ROP_165.png,76.58061,48.156216,54.304966,47684,57.356067760467525,338.96360534600933
Stage_3_ROP_165.png,121.056145,62.35299,60.724293,41058,79.71956130218506,304.6257992450644
