FileName,Y,Cb,Cr,Count
laser_scars_100.png,184.19273,137.29195,115.39278,8748
laser_scars_100.png,130.47272,136.4191,119.805,8523
laser_scars_100.png,166.55579,138.39467,118.64213,8478
laser_scars_100.png,120.44761,135.91635,121.33859,8237
laser_scars_100.png,59.33871,129.36726,125.25145,8125
laser_scars_100.png,151.68869,133.56174,117.188545,7176
laser_scars_100.png,99.66438,135.00864,122.034836,7175
laser_scars_100.png,79.38987,132.9977,122.684,6946
laser_scars_100.png,170.66138,133.16995,116.86245,6943
laser_scars_100.png,176.42183,137.63576,117.654564,6806
laser_scars_100.png,141.61938,134.01611,117.60776,6705
laser_scars_100.png,89.697624,133.29561,122.6273,6654
laser_scars_100.png,108.79785,134.54568,124.146515,6436
laser_scars_100.png,148.78377,139.55804,119.76574,6322
laser_scars_100.png,69.40353,131.17772,123.70912,6116
laser_scars_100.png,138.29005,139.785,119.23306,6037
laser_scars_100.png,111.4968,139.17113,118.77523,5797
laser_scars_100.png,164.72829,144.06595,112.901474,5156
laser_scars_100.png,154.4155,143.80849,113.4859,4929
laser_scars_100.png,143.09697,146.11324,113.00721,4857
laser_scars_100.png,132.4496,147.35846,113.15797,4444
laser_scars_100.png,85.89094,142.49075,118.22701,4383
laser_scars_100.png,124.058014,142.24832,116.3618,4309
laser_scars_100.png,96.31068,145.13449,116.81301,4075
laser_scars_100.png,188.57774,139.89923,110.07887,4019
laser_scars_100.png,176.32599,139.86938,111.37364,3399
laser_scars_100.png,106.093376,149.81827,114.22825,2988
laser_scars_100.png,118.026184,151.05579,113.4649,2635
laser_scars_100.png,151.95947,152.4683,108.20656,2319
laser_scars_100.png,164.867,155.74228,105.44763,2301
laser_scars_100.png,176.59761,149.81902,108.31603,2177
laser_scars_100.png,198.42421,143.99944,107.63179,1768
laser_scars_100.png,191.9598,156.4094,100.425255,1766
laser_scars_100.png,178.32332,160.24179,101.08607,1766
laser_scars_100.png,33.56667,129.50256,126.20257,390
laser_scars_100.png,163.67221,174.20332,96.14523,241
laser_scars_100.png,132.85333,166.70222,104.880005,225
laser_scars_101.png,0.064233735,128.00163,128.02737,27073
laser_scars_101.png,69.13855,141.14693,132.12155,8358
laser_scars_101.png,85.15112,134.44962,146.19841,7464
laser_scars_101.png,92.91488,133.00488,141.69888,7366
laser_scars_101.png,57.626225,135.29294,137.01842,7063
laser_scars_101.png,89.92117,149.41074,126.97646,6800
laser_scars_101.png,79.36509,144.25919,129.95169,6582
laser_scars_101.png,98.6077,147.1699,129.53824,6551
laser_scars_101.png,81.12612,132.62411,140.1573,6478
laser_scars_101.png,102.74626,153.6315,123.529495,6274
laser_scars_101.png,75.484764,133.13599,146.6766,6104
laser_scars_101.png,108.2386,151.63527,132.45691,6010
laser_scars_101.png,67.57032,132.6311,141.70825,5923
laser_scars_101.png,99.972115,135.00545,147.70175,5881
laser_scars_101.png,103.70007,136.07434,140.58003,5448
laser_scars_101.png,91.34217,132.65015,150.09183,5205
laser_scars_101.png,115.371666,156.009,123.407326,5104
laser_scars_101.png,140.53049,142.70134,141.29434,5086
laser_scars_101.png,109.226006,135.914,147.93207,4814
laser_scars_101.png,91.009,143.16362,136.8829,4663
laser_scars_101.png,150.57584,141.18306,139.89648,4463
laser_scars_101.png,125.29706,157.94977,128.93008,4420
laser_scars_101.png,132.6071,162.1865,121.57725,4220
laser_scars_101.png,116.773575,145.3863,136.1618,4178
laser_scars_101.png,138.91725,147.81573,132.0878,4157
laser_scars_101.png,160.65057,146.77542,139.10167,4141
laser_scars_101.png,123.1305,138.58195,146.9253,4069
laser_scars_101.png,128.49539,140.07588,137.0184,4019
laser_scars_101.png,139.39723,162.94116,130.50487,3995
laser_scars_101.png,144.31964,143.15276,149.54778,3967
laser_scars_101.png,134.24438,139.70567,147.4348,3965
laser_scars_101.png,156.1048,147.37047,148.05405,3941
laser_scars_101.png,115.11952,134.69731,142.16486,3882
laser_scars_101.png,130.24907,150.35799,138.65002,3746
laser_scars_101.png,146.3947,154.30037,141.34796,3509
laser_scars_101.png,150.12335,155.2988,131.54932,3437
laser_scars_101.png,145.03516,167.14914,120.823326,3413
laser_scars_101.png,161.98218,155.16039,127.1693,1459
laser_scars_101.png,33.526318,128.79959,147.70648,494
laser_scars_101.png,190.15306,165.0034,119.0238,294
laser_scars_102.png,0.025061125,127.99802,128.00517,27812
laser_scars_102.png,126.16553,116.050545,135.8898,8784
laser_scars_102.png,121.57118,116.17053,140.65219,8591
laser_scars_102.png,113.41317,116.02994,140.30243,7883
laser_scars_102.png,105.114555,117.250725,140.71193,7630
laser_scars_102.png,127.24119,122.89459,141.79782,7513
laser_scars_102.png,91.401276,118.00604,137.89694,6462
laser_scars_102.png,132.68346,119.0123,133.40053,6097
laser_scars_102.png,99.11513,116.79681,136.2479,5950
laser_scars_102.png,118.1637,120.02506,145.54155,5944
laser_scars_102.png,118.25556,121.82488,136.74803,5842
laser_scars_102.png,97.42658,118.78947,144.15958,5809
laser_scars_102.png,118.54717,112.32757,133.60028,5724
laser_scars_102.png,133.32132,128.4097,127.75371,5465
laser_scars_102.png,108.64555,115.954704,134.00037,5431
laser_scars_102.png,136.34253,125.336235,137.99667,5401
laser_scars_102.png,126.53052,123.43981,132.4723,5325
laser_scars_102.png,109.92555,126.959274,135.10944,4715
laser_scars_102.png,127.141106,110.73135,128.42157,4571
laser_scars_102.png,108.80919,120.375305,146.3467,4439
laser_scars_102.png,75.67308,125.29661,132.0724,4420
laser_scars_102.png,112.33978,133.38367,125.23832,4238
laser_scars_102.png,141.49573,121.56532,129.08598,4210
laser_scars_102.png,68.19739,127.2114,128.91924,4210
laser_scars_102.png,121.59277,131.66986,131.72733,4177
laser_scars_102.png,87.70229,119.65604,144.00073,4108
laser_scars_102.png,123.24046,130.69263,122.89787,4034
laser_scars_102.png,79.89083,121.4318,139.33034,3893
laser_scars_102.png,93.25623,122.98663,129.66379,3813
laser_scars_102.png,86.76972,126.751175,134.63327,3613
laser_scars_102.png,115.95813,122.79733,127.68145,3607
laser_scars_102.png,82.5787,122.24833,129.54143,3596
laser_scars_102.png,98.73846,125.66239,135.86382,3510
laser_scars_102.png,59.522003,126.259995,133.47887,3454
laser_scars_102.png,79.261444,131.1255,126.22898,3450
laser_scars_102.png,89.73545,130.52528,125.51574,3145
laser_scars_102.png,103.46068,124.15474,127.76887,3115
laser_scars_102.png,69.35832,125.85589,137.3291,3081
laser_scars_102.png,100.77222,133.29443,125.68336,2836
laser_scars_102.png,29.59036,125.64458,133.29518,166
laser_scars_103.png,0.076168306,127.99104,128.02324,27925
laser_scars_103.png,55.80549,126.69741,131.15291,8966
laser_scars_103.png,125.11627,117.07432,135.31415,7818
laser_scars_103.png,74.33286,126.15422,129.76312,7126
laser_scars_103.png,109.17443,117.67534,137.81258,6616
laser_scars_103.png,64.87029,126.22585,128.9737,6615
laser_scars_103.png,119.73219,117.57705,138.57233,6568
laser_scars_103.png,116.717445,123.28608,136.57393,6229
laser_scars_103.png,131.64764,121.46329,136.00859,6048
laser_scars_103.png,116.75812,117.65517,131.60957,6032
laser_scars_103.png,131.74084,115.48977,136.32794,5815
laser_scars_103.png,83.81799,130.88882,130.85107,5802
laser_scars_103.png,101.12927,121.06438,134.56006,5794
laser_scars_103.png,106.642876,121.31805,128.6293,5603
laser_scars_103.png,112.31548,125.89093,130.74364,5547
laser_scars_103.png,102.88595,128.3502,132.65598,5331
laser_scars_103.png,139.11057,117.489204,136.26845,5327
laser_scars_103.png,126.80961,118.48679,142.97853,5263
laser_scars_103.png,95.25773,126.64829,127.393906,4788
laser_scars_103.png,135.23546,119.62955,143.8976,4570
laser_scars_103.png,122.558846,123.478195,131.51195,4563
laser_scars_103.png,94.203255,126.77223,137.16403,4487
laser_scars_103.png,100.26235,119.65247,142.83281,4414
laser_scars_103.png,65.26026,124.32781,137.7708,4411
laser_scars_103.png,108.86368,125.24007,137.73822,4328
laser_scars_103.png,47.604046,126.99177,135.39455,4253
laser_scars_103.png,123.96122,122.83945,139.41808,4229
laser_scars_103.png,128.26689,117.273865,129.07117,4159
laser_scars_103.png,85.80151,122.23726,128.42819,4101
laser_scars_103.png,116.40648,121.045265,144.18604,4042
laser_scars_103.png,143.87167,118.221176,141.01718,3608
laser_scars_103.png,105.87406,130.04404,124.372536,3589
laser_scars_103.png,95.881424,135.62328,132.01788,3525
laser_scars_103.png,145.56346,115.67686,131.06029,3466
laser_scars_103.png,115.923775,123.15509,123.717575,3385
laser_scars_103.png,136.43483,117.34465,129.38393,3360
laser_scars_103.png,79.948044,121.94608,138.59706,3060
laser_scars_103.png,151.94681,117.877304,136.3195,2820
laser_scars_103.png,158.60553,116.94825,128.89764,1739
laser_scars_103.png,128.28436,127.41105,117.33827,742
laser_scars_104.png,0.06337131,127.99389,128.01122,27473
laser_scars_104.png,144.71465,119.925835,123.89649,8656
laser_scars_104.png,134.98369,119.16173,125.46431,8335
laser_scars_104.png,131.67783,121.08721,132.84364,7924
laser_scars_104.png,141.73756,122.0309,131.73253,7152
laser_scars_104.png,153.63393,121.94069,130.57346,6862
laser_scars_104.png,126.31712,122.89936,122.97502,6767
laser_scars_104.png,157.0191,131.33255,113.581696,6390
laser_scars_104.png,153.1323,119.731705,120.24542,6161
laser_scars_104.png,160.45049,126.95966,122.96901,6098
laser_scars_104.png,173.06897,122.31948,121.40281,5844
laser_scars_104.png,135.38275,128.2388,120.230576,5599
laser_scars_104.png,162.41795,118.656006,124.27037,5570
laser_scars_104.png,160.47662,133.6805,103.84161,5518
laser_scars_104.png,111.237495,137.55397,109.330475,5141
laser_scars_104.png,115.87999,124.44196,124.21902,5091
laser_scars_104.png,164.23592,124.79771,113.14534,5057
laser_scars_104.png,81.02089,129.29884,120.546364,5026
laser_scars_104.png,149.45078,137.57567,109.1011,4916
laser_scars_104.png,167.33594,123.042625,131.77168,4739
laser_scars_104.png,100.05832,136.17197,112.153305,4664
laser_scars_104.png,180.05939,121.32587,130.08049,4597
laser_scars_104.png,122.61763,122.99825,131.96098,4561
laser_scars_104.png,134.15042,134.29971,109.44878,4441
laser_scars_104.png,95.89954,126.9943,122.05353,4390
laser_scars_104.png,185.4146,120.323235,119.80533,4356
laser_scars_104.png,122.47381,133.11237,114.09995,4352
laser_scars_104.png,74.072426,127.20189,127.405266,4032
laser_scars_104.png,88.9995,133.8504,116.23343,3984
laser_scars_104.png,86.23409,125.50481,128.22424,3960
laser_scars_104.png,149.29956,130.8631,121.70851,3959
laser_scars_104.png,144.29243,128.53265,112.118286,3813
laser_scars_104.png,108.791916,130.60188,118.45903,3710
laser_scars_104.png,105.14744,125.442894,128.51021,3432
laser_scars_104.png,123.29009,140.24745,105.61352,3330
laser_scars_104.png,138.05914,144.96637,102.055275,2587
laser_scars_104.png,152.07533,147.25575,98.254166,2522
laser_scars_104.png,163.7584,145.37282,93.86791,2347
laser_scars_104.png,177.30412,139.9722,92.487785,1187
laser_scars_104.png,47.901405,124.696175,133.40039,497
laser_scars_105.png,0.06104952,127.99516,128.01076,27060
laser_scars_105.png,148.7568,128.01802,119.05188,8269
laser_scars_105.png,145.22885,121.90764,118.469826,8088
laser_scars_105.png,153.50262,122.99669,122.37604,7837
laser_scars_105.png,152.526,123.57579,112.30714,7772
laser_scars_105.png,169.35661,124.25805,119.73496,7731
laser_scars_105.png,159.72093,129.80678,115.040184,7665
laser_scars_105.png,159.0434,120.80458,116.71886,7466
laser_scars_105.png,161.98923,127.01166,124.131996,6864
laser_scars_105.png,137.59691,122.5199,123.43172,6532
laser_scars_105.png,140.09468,131.03694,120.86479,6390
laser_scars_105.png,164.88393,124.00511,110.80399,6255
laser_scars_105.png,145.84605,126.07927,126.888336,5866
laser_scars_105.png,128.91644,125.951225,120.94585,5577
laser_scars_105.png,155.5092,134.53839,105.784164,5379
laser_scars_105.png,144.40904,128.87794,111.26613,5129
laser_scars_105.png,133.68594,133.73412,110.73735,4961
laser_scars_105.png,165.90318,131.81433,103.89437,4885
laser_scars_105.png,120.26466,126.205826,124.48832,4878
laser_scars_105.png,135.53021,125.72957,115.92383,4700
laser_scars_105.png,131.47472,124.25016,129.36168,4609
laser_scars_105.png,150.67233,134.9209,114.51322,4538
laser_scars_105.png,113.56449,132.62056,115.78236,4512
laser_scars_105.png,175.38553,123.09043,111.871796,4368
laser_scars_105.png,125.185135,135.41075,115.33973,4224
laser_scars_105.png,100.4834,125.75631,124.07941,4005
laser_scars_105.png,170.02637,132.45773,113.44378,3869
laser_scars_105.png,81.864044,126.64073,124.905914,3869
laser_scars_105.png,89.69381,129.141,120.6351,3475
laser_scars_105.png,107.163765,132.93825,121.443184,3450
laser_scars_105.png,121.122856,128.1945,113.76347,3378
laser_scars_105.png,110.1621,125.83389,119.56259,3251
laser_scars_105.png,143.36583,138.41539,108.41702,3067
laser_scars_105.png,99.953735,131.8194,116.53393,2918
laser_scars_105.png,94.62559,125.951355,130.22127,2775
laser_scars_105.png,182.43842,133.93184,104.15763,2582
laser_scars_105.png,109.69763,126.4026,128.55379,2454
laser_scars_105.png,73.17975,126.35465,129.65504,2064
laser_scars_105.png,198.95877,138.71443,95.33093,970
laser_scars_105.png,44.263474,124.22755,136.9012,334
laser_scars_106.png,0.03631394,128.00433,128.0019,23049
laser_scars_106.png,146.16045,126.12313,133.32913,10558
laser_scars_106.png,135.88582,123.458916,133.61304,7838
laser_scars_106.png,140.87299,125.050674,133.27118,7637
laser_scars_106.png,150.55177,129.07301,131.312,7532
laser_scars_106.png,140.02267,151.76802,118.99796,7363
laser_scars_106.png,146.66156,136.91159,128.14575,7307
laser_scars_106.png,142.474,130.81088,131.9329,7154
laser_scars_106.png,84.61288,141.26318,127.14464,6706
laser_scars_106.png,155.07121,132.50768,128.95284,6445
laser_scars_106.png,131.58327,153,117.62518,6203
laser_scars_106.png,136.67749,130.61513,132.94933,6158
laser_scars_106.png,93.193405,143.58086,124.81115,6153
laser_scars_106.png,130.10732,131.29828,133.75316,5619
laser_scars_106.png,135.04538,146.2019,121.59714,5245
laser_scars_106.png,150.547,150.45457,120.131546,5139
laser_scars_106.png,153.75218,140.26099,126.460655,4943
laser_scars_106.png,143.48782,144.33113,123.18291,4844
laser_scars_106.png,122.97427,151.86436,118.785286,4704
laser_scars_106.png,130.6363,121.590866,133.95862,4688
laser_scars_106.png,136.92578,137.01987,129.4272,4581
laser_scars_106.png,122.588295,131.25766,133.92004,4440
laser_scars_106.png,102.07024,147.40176,121.82882,4428
laser_scars_106.png,140.77737,155.21269,112.87791,4128
laser_scars_106.png,76.81654,136.42387,132.53656,3843
laser_scars_106.png,124.358635,121.306076,133.89116,3767
laser_scars_106.png,113.757904,151.40552,118.35384,3445
laser_scars_106.png,113.875336,130.5121,134.596,3433
laser_scars_106.png,164.14052,138.81874,124.70645,3117
laser_scars_106.png,111.98701,146.52347,123.48884,3003
laser_scars_106.png,125.496445,144.1507,123.18693,2953
laser_scars_106.png,104.62122,130.19762,135.57565,2677
laser_scars_106.png,126.761566,136.00041,129.11588,2399
laser_scars_106.png,84.60747,134.33087,133.80113,2303
laser_scars_106.png,94.15186,134.84552,133.7116,2285
laser_scars_106.png,102.73679,139.3693,128.31693,2215
laser_scars_106.png,114.40903,137.1655,128.11566,2127
laser_scars_106.png,117.14844,123.72132,132.5032,1866
laser_scars_106.png,47.60558,131.78885,129.64542,251
laser_scars_106.png,21.597088,129.69904,128.73302,206
laser_scars_107.png,0.03886913,127.999535,128.00388,27837
laser_scars_107.png,143.64496,120.68613,140.87302,9765
laser_scars_107.png,152.79832,120.84758,139.7454,9054
laser_scars_107.png,165.41933,121.18495,139.09602,8051
laser_scars_107.png,157.6241,119.336334,132.90729,7885
laser_scars_107.png,159.68774,126.77218,136.88803,7225
laser_scars_107.png,135.4775,120.89814,140.07259,7177
laser_scars_107.png,148.2964,119.16468,133.89111,6704
laser_scars_107.png,140.21745,120.92195,133.15211,6291
laser_scars_107.png,159.79802,124.14881,145.49068,6169
laser_scars_107.png,161.19525,127.20525,127.18179,6095
laser_scars_107.png,136.71606,123.716064,147.01546,5628
laser_scars_107.png,169.02368,121.03757,130.7301,5617
laser_scars_107.png,146.78232,123.71568,146.12872,5508
laser_scars_107.png,148.36182,128.71005,137.64603,5232
laser_scars_107.png,167.4675,130.70271,132.96448,5123
laser_scars_107.png,96.704346,126.632126,134.73102,4874
laser_scars_107.png,155.6088,133.05792,131.73878,4816
laser_scars_107.png,131.01526,122.11975,133.3327,4785
laser_scars_107.png,127.96287,123.5346,143.15169,4740
laser_scars_107.png,140.01315,130.01984,126.54231,4337
laser_scars_107.png,131.87587,131.50699,125.7252,4294
laser_scars_107.png,121.86496,122.327805,135.55748,4280
laser_scars_107.png,137.09067,129.92842,136.07898,4191
laser_scars_107.png,169.09843,129.7128,121.488525,4053
laser_scars_107.png,105.95849,130.4644,135.6234,3975
laser_scars_107.png,126.12977,133.1146,132.03743,3953
laser_scars_107.png,111.59697,128.30696,128.1865,3893
laser_scars_107.png,149.693,126.82105,125.80058,3811
laser_scars_107.png,103.44926,126.457756,130.22316,3764
laser_scars_107.png,121.76823,127.89048,126.693405,3689
laser_scars_107.png,116.97296,130.61382,133.87155,3550
laser_scars_107.png,158.33304,134.31128,120.51343,3537
laser_scars_107.png,111.19785,123.23696,135.01622,3452
laser_scars_107.png,102.47448,122.94426,141.4137,2978
laser_scars_107.png,115.59705,123.45339,142.35213,2854
laser_scars_107.png,91.429344,124.070656,141.11139,2774
laser_scars_107.png,146.51953,137.9471,125.84641,2741
laser_scars_107.png,183.07008,131.72218,121.348724,1213
laser_scars_107.png,46.684563,127.456375,131.57718,149
laser_scars_108.png,0.10407877,127.991714,128.01814,27018
laser_scars_108.png,86.49742,133.87407,122.22512,8520
laser_scars_108.png,126.63749,141.9734,109.82601,7368
laser_scars_108.png,116.372665,141.54108,112.11516,7060
laser_scars_108.png,96.21588,135.54327,118.33424,7004
laser_scars_108.png,138.99583,121.63666,124.74974,6721
laser_scars_108.png,159.65213,116.480865,121.30898,6557
laser_scars_108.png,80.72773,128.37294,128.16306,6556
laser_scars_108.png,150.92801,115.4143,126.86586,6307
laser_scars_108.png,106.36026,139.47768,115.233536,6226
laser_scars_108.png,170.04817,119.43328,120.81251,6123
laser_scars_108.png,157.43158,120.197845,130.12976,5934
laser_scars_108.png,135.9234,134.3156,115.23224,5770
laser_scars_108.png,138.03871,142.86737,106.666016,5632
laser_scars_108.png,148.90306,122.35652,119.88807,5405
laser_scars_108.png,145.40445,118.39722,134.57494,5385
laser_scars_108.png,95.25423,125.728096,127.97211,5090
laser_scars_108.png,162.52731,127.06967,122.95368,5052
laser_scars_108.png,161.20616,129.53426,110.91191,4904
laser_scars_108.png,169.26468,121.30704,130.23085,4817
laser_scars_108.png,150.0644,136.66133,105.050095,4751
laser_scars_108.png,130.39809,120.16794,131.57841,4597
laser_scars_108.png,108.33436,127.46197,123.71278,4561
laser_scars_108.png,179.66534,119.68953,115.645805,4506
laser_scars_108.png,149.47667,136.44676,114.86783,4479
laser_scars_108.png,188.21906,122.941956,124.66667,4410
laser_scars_108.png,180.36823,118.13406,126.4433,4356
laser_scars_108.png,123.155876,127.92137,121.500694,4324
laser_scars_108.png,171.64304,128.70737,116.10807,4275
laser_scars_108.png,193.13927,118.09252,118.55832,4064
laser_scars_108.png,183.59267,129.61626,116.159706,3901
laser_scars_108.png,116.17173,120.94833,133.54704,3890
laser_scars_108.png,177.08694,127.53116,124.95786,3370
laser_scars_108.png,189.65611,125.97761,109.36788,3126
laser_scars_108.png,161.3093,139.88039,108.74663,2968
laser_scars_108.png,176.64767,136.71338,107.65781,2861
laser_scars_108.png,164.1855,141.78497,97.44727,2674
laser_scars_108.png,150.66718,147.87833,101.765335,1956
laser_scars_108.png,68.84857,123.8578,138.27979,1083
laser_scars_108.png,208.2723,133.68916,103.48916,415
laser_scars_109.png,0.088849135,127.989975,128.02687,26832
laser_scars_109.png,71.96882,128.82617,133.01637,10936
laser_scars_109.png,63.36723,128.69858,135.39302,10119
laser_scars_109.png,93.952126,132.61063,129.02158,6580
laser_scars_109.png,83.59589,128.16628,135.30692,6471
laser_scars_109.png,127.77833,136.32956,125.60549,6266
laser_scars_109.png,201.4102,120.83424,135.93869,6214
laser_scars_109.png,150.38992,118.88621,137.60568,5914
laser_scars_109.png,194.24802,127.33259,130.87178,5818
laser_scars_109.png,123.00158,124.33749,134.22704,5695
laser_scars_109.png,173.27493,121.31158,142.52214,5623
laser_scars_109.png,192.05882,123.170296,142.60349,5508
laser_scars_109.png,135.23045,131.75848,134.19284,5424
laser_scars_109.png,81.77318,134.4359,128.1284,5405
laser_scars_109.png,106.01511,133.03581,130.71945,5361
laser_scars_109.png,163.0043,129.46725,132.40195,5344
laser_scars_109.png,113.824776,124.044426,140.33691,5313
laser_scars_109.png,126.30592,121.37052,143.5093,5217
laser_scars_109.png,141.26715,121.66017,144.50539,5188
laser_scars_109.png,183.53955,117.531815,135.57455,5171
laser_scars_109.png,138.95755,137.85889,125.15895,5159
laser_scars_109.png,147.96341,128.87054,132.35371,5137
laser_scars_109.png,120.01624,136.54672,131.61833,4986
laser_scars_109.png,134.81061,120.41563,135.33711,4942
laser_scars_109.png,178.62349,129.9425,132.08022,4887
laser_scars_109.png,102.897766,140.83116,123.78056,4744
laser_scars_109.png,158.64397,119.089516,146.15376,4390
laser_scars_109.png,114.073555,134.32184,124.64825,4378
laser_scars_109.png,99.773735,124.88581,139.30804,4256
laser_scars_109.png,163.7138,116.63685,135.8937,4158
laser_scars_109.png,136.10545,150.41914,117.43361,3803
laser_scars_109.png,193.79822,139.97595,122.127075,3494
laser_scars_109.png,210.23596,126.03175,126.794,3369
laser_scars_109.png,119.65266,146.34607,120.2732,3115
laser_scars_109.png,155.50235,138.84096,124.34869,2974
laser_scars_109.png,173.50687,142.33075,122.65058,2839
laser_scars_109.png,234.82765,130.01515,120.55966,1056
laser_scars_109.png,24.075064,124.75572,137.74554,786
laser_scars_109.png,49.06402,121.04415,154.50552,453
laser_scars_109.png,84.249084,114.85348,164.4652,273
laser_scars_11.png,0.05048111,128.00092,128.01111,42194
laser_scars_11.png,126.37713,140.85764,109.74715,13059
laser_scars_11.png,119.110466,144.9612,109.48018,10619
laser_scars_11.png,122.81435,152.45526,106.422264,9243
laser_scars_11.png,141.3229,141.23917,107.61013,8885
laser_scars_11.png,133.71869,138.45772,109.15047,8208
laser_scars_11.png,132.81769,146.36269,108.32452,7833
laser_scars_11.png,149.67757,142.40903,105.28867,7403
laser_scars_11.png,98.979866,136.98627,114.7093,7351
laser_scars_11.png,108.90663,138.84406,112.623955,7015
laser_scars_11.png,127.3875,160.40565,103.74309,6831
laser_scars_11.png,79.00015,131.79721,120.17159,6568
laser_scars_11.png,89.73801,133.74608,117.48332,6565
laser_scars_11.png,132.11661,154.10834,106.0342,6286
laser_scars_11.png,120.16286,159.64854,104.66415,6220
laser_scars_11.png,117.85173,138.76085,111.351974,6151
laser_scars_11.png,93.60965,154.30086,110.25727,6056
laser_scars_11.png,135.25146,161.79329,102.96452,5834
laser_scars_11.png,55.241135,130.01105,122.260086,5698
