FileName,R,G,B,Count
Normal_119.png,125.49257,115.7802,71.45382,67771
Normal_119.png,167.44351,102.26681,48.69978,48368
Normal_119.png,101.645164,63.094254,23.983397,37761
Normal_120.png,159.9183,108.29381,58.41822,63129
Normal_120.png,126.68602,94.0582,51.076458,40362
Normal_120.png,96.20222,77.01024,39.68124,36827
Normal_121.png,128.15396,111.303925,111.899185,59565
Normal_121.png,86.033,71.28503,72.80331,58160
Normal_121.png,187.93774,118.9642,96.6341,38779
Normal_122.png,102.67023,102.55565,115.1351,69436
Normal_122.png,136.98997,124.15618,130.44211,45250
Normal_122.png,163.4964,101.69921,86.04777,40367
Normal_123.png,92.42278,82.47794,79.17749,53113
Normal_123.png,124.17194,114.85642,105.54843,49720
Normal_123.png,51.775555,50.62605,54.4249,48814
Normal_124.png,181.95515,184.2502,182.91081,71367
Normal_124.png,145.35033,117.96283,107.10387,43663
Normal_124.png,207.61604,142.86209,113.12726,39997
Normal_125.png,179.5644,131.70958,134.11606,64738
Normal_125.png,147.67207,117.78453,123.636765,62640
Normal_125.png,116.45743,100.165054,112.47278,34255
Normal_126.png,128.61137,112.17891,104.48239,66861
Normal_126.png,169.91989,172.0507,164.95769,45401
Normal_126.png,145.49251,146.17287,142.4007,39543
Normal_127.png,165.69775,148.26793,131.77751,64709
Normal_127.png,126.32795,123.02429,114.72523,56688
Normal_127.png,200.99069,149.7348,109.87088,43619
Normal_128.png,151.18312,113.7938,84.0618,69306
Normal_128.png,114.13619,97.85795,79.03044,43792
Normal_128.png,87.46741,74.37882,60.14517,37432
Normal_129.png,157.02629,150.14445,150.09279,73291
Normal_129.png,117.95316,108.63712,111.69881,47694
Normal_129.png,194.75601,190.06494,190.42796,41372
Normal_13.png,131.21445,125.93129,133.43703,54925
Normal_13.png,186.62756,154.21437,148.6258,49558
Normal_13.png,137.71797,100.90681,92.880394,49222
Normal_130.png,143.95494,141.8238,148.13763,65450
Normal_130.png,175.33742,149.87755,147.63432,54474
Normal_130.png,131.95653,122.04172,125.541466,44490
Normal_131.png,88.72119,70.19215,59.120056,72714
Normal_131.png,104.51071,101.45767,91.8557,47982
Normal_131.png,50.554043,40.246887,35.33497,46094
Normal_132.png,87.03571,81.131004,78.20234,84339
Normal_132.png,112.069244,97.24515,89.98121,50829
Normal_132.png,147.29906,118.00442,101.93572,33716
Normal_133.png,93.32811,65.711784,47.79698,60778
Normal_133.png,150.11295,122.36718,93.125984,53592
Normal_133.png,214.27357,105.97583,54.136803,42032
Normal_134.png,104.00109,91.318054,76.52444,66090
Normal_134.png,127.737976,120.87196,105.27695,62042
Normal_134.png,174.67654,127.45385,93.73876,38669
Normal_135.png,134.76942,115.583176,66.77839,64162
Normal_135.png,165.7203,94.10598,54.642067,54946
Normal_135.png,91.62899,71.43213,42.408527,46276
Normal_136.png,105.0931,103.10602,114.690796,81045
Normal_136.png,149.05513,104.626816,92.46657,46979
Normal_136.png,86.15709,67.792915,69.90918,33064
Normal_137.png,143.26031,108.87055,86.8764,69421
Normal_137.png,107.99391,97.73703,83.88671,54684
Normal_137.png,198.17296,122.98114,83.39362,33136
Normal_138.png,138.90134,118.865364,128.61522,61427
Normal_138.png,185.86139,158.00798,169.36261,56201
Normal_138.png,86.097984,73.49894,81.0288,40111
Normal_139.png,107.72583,83.48989,90.79772,68501
Normal_139.png,158.49571,115.53747,116.764626,48685
Normal_139.png,58.433853,51.481953,61.781776,48295
Normal_14.png,101.0811,83.8315,92.70471,82154
Normal_14.png,150.21834,100.70143,91.747536,47876
Normal_14.png,65.245834,46.922504,48.557163,39678
Normal_140.png,136.90028,94.97286,65.14478,67248
Normal_140.png,160.4,127.39524,100.98883,48357
Normal_140.png,91.570015,68.50382,50.50627,42420
Normal_141.png,142.1681,126.42337,164.33243,59025
Normal_141.png,162.96568,142.59795,192.53421,53953
Normal_141.png,110.079506,96.877106,126.807144,38449
Normal_142.png,93.598946,87.52054,127.78627,86428
Normal_142.png,87.65973,65.83104,85.29015,53096
Normal_142.png,54.204987,40.625072,52.706444,29851
Normal_143.png,169.23209,129.35127,129.17662,52068
Normal_143.png,181.43752,102.13146,83.649956,51063
Normal_143.png,113.32682,79.31665,73.59132,42189
Normal_144.png,224.8867,153.61583,126.48758,57355
Normal_144.png,214.44637,193.43213,188.75822,57224
Normal_144.png,177.20226,139.95084,129.12494,54423
Normal_145.png,167.38312,102.34473,118.82298,72118
Normal_145.png,124.882774,81.07635,95.92689,47533
Normal_145.png,223.5592,106.37399,90.56287,37712
Normal_146.png,163.14511,117.899666,95.62023,61232
Normal_146.png,68.712524,58.116623,49.140472,50985
Normal_146.png,211.4418,142.8611,111.8018,50556
Normal_147.png,133.08481,78.96199,88.52624,62394
Normal_147.png,182.44087,96.886604,98.82322,51160
Normal_147.png,85.53989,54.98452,65.16471,41079
Normal_148.png,174.78946,123.92283,156.49446,63080
Normal_148.png,161.16222,98.04622,113.88677,60214
Normal_148.png,108.79333,75.75642,96.743546,38307
Normal_149.png,147.04799,88.705315,102.36328,57105
Normal_149.png,237.27936,140.22195,143.19409,47519
Normal_149.png,188.51662,112.77833,126.379654,46956
Normal_15.png,114.655266,81.64417,85.9666,68227
Normal_15.png,155.89,101.332436,98.2329,48536
Normal_15.png,68.83775,54.73027,63.468845,44697
Normal_150.png,145.02672,95.66702,68.15962,73969
Normal_150.png,87.04524,74.00195,54.074223,48582
Normal_150.png,243.13863,117.3228,77.60939,40685
Normal_151.png,162.06018,94.81567,62.272453,59548
Normal_151.png,235.35672,123.51927,79.173645,55522
Normal_151.png,144.16248,122.88778,86.47728,47379
Normal_152.png,151.86966,111.673485,77.754036,71023
Normal_152.png,189.72556,128.53815,88.78206,58880
Normal_152.png,98.94968,87.47963,61.01949,38332
Normal_153.png,169.16634,136.89778,90.26829,80148
Normal_153.png,223.07974,147.30473,93.725494,58884
Normal_153.png,134.00842,105.12666,70.25787,33253
Normal_154.png,53.231293,54.23635,44.882404,70607
Normal_154.png,95.694984,81.583145,57.9088,60736
Normal_154.png,154.73634,120.39599,75.50712,43534
Normal_155.png,123.06457,109.052376,78.40439,75472
Normal_155.png,81.05786,81.5401,61.601353,42674
Normal_155.png,184.41618,130.20831,78.78517,35391
Normal_156.png,155.94753,152.66408,163.992,54617
Normal_156.png,178.66618,112.86878,98.81951,48995
Normal_156.png,101.218605,73.1495,72.75735,46115
Normal_157.png,120.02972,81.91311,64.76302,75603
Normal_157.png,172.3756,94.7781,72.304245,49625
Normal_157.png,64.88691,48.404305,37.85159,49121
Normal_158.png,126.44757,103.485985,58.807934,58308
Normal_158.png,99.31609,90.87084,53.396862,47979
Normal_158.png,153.07681,112.612976,59.73198,42269
Normal_159.png,174.51974,117.09735,87.81277,60652
Normal_159.png,63.016685,52.983173,41.223774,51172
Normal_159.png,121.928925,83.809296,63.977825,45457
Normal_16.png,102.47707,70.316444,52.348465,65958
Normal_16.png,141.14972,81.05486,48.456104,52694
Normal_16.png,118.89445,98.44219,77.61544,46591
Normal_160.png,124.740944,95.58131,70.14618,66091
Normal_160.png,140.9601,125.09202,96.45302,63355
Normal_160.png,194.90845,102.39349,72.2453,45886
Normal_161.png,162.70459,105.88521,82.69499,56099
Normal_161.png,197.03397,117.05056,90.17602,52710
Normal_161.png,69.46493,56.226643,46.12847,51279
Normal_162.png,152.4123,96.65838,77.50297,78227
Normal_162.png,64.55218,49.19287,39.907265,43770
Normal_162.png,108.9155,70.57638,57.012825,39620
Normal_163.png,164.9866,119.93709,94.13906,68598
Normal_163.png,69.49042,62.977566,52.114708,49307
Normal_163.png,118.881935,90.875175,72.26689,44062
Normal_164.png,149.04152,116.62128,110.16211,63402
Normal_164.png,94.82854,73.93977,73.35726,52124
Normal_164.png,231.3053,176.55368,134.65697,41988
Normal_165.png,157.92538,112.25422,89.63695,76267
Normal_165.png,121.07442,92.172386,73.01888,63419
Normal_165.png,70.66096,59.954704,48.111137,45457
Normal_166.png,111.54078,81.62033,59.528336,75200
Normal_166.png,65.355194,47.940834,35.05902,47797
Normal_166.png,164.9826,102.753845,73.437355,46377
Normal_167.png,117.07172,92.25636,66.11133,71851
Normal_167.png,171.71492,99.44184,68.611786,53522
Normal_167.png,79.99386,56.645077,40.99136,43635
Normal_168.png,110.36975,90.34942,68.644936,78405
Normal_168.png,74.83963,58.812958,45.78015,47124
Normal_168.png,152.41002,79.601555,58.81268,39991
Normal_169.png,72.14048,60.068363,61.74173,58889
Normal_169.png,119.9801,91.11478,81.89108,49495
Normal_169.png,178.69844,118.13245,95.55191,44049
Normal_170.png,103.84366,88.11283,81.554214,61218
Normal_170.png,158.916,120.102356,104.510574,60149
Normal_170.png,63.229862,53.1647,51.287594,41068
Normal_171.png,94.23426,86.86012,87.295586,51623
Normal_171.png,133.3378,83.29567,66.11671,48849
Normal_171.png,134.35187,118.522964,117.43125,47149
Normal_172.png,146.7547,112.09534,135.68243,75388
Normal_172.png,103.646675,82.177345,101.89266,52113
Normal_172.png,63.828686,54.33963,71.74616,38969
Normal_173.png,76.344795,64.111496,80.690575,90370
Normal_173.png,52.592937,40.550564,47.29333,47622
Normal_173.png,120.09952,72.48854,72.392204,37422
Normal_174.png,127.76376,86.69807,70.07688,85405
Normal_174.png,79.22603,61.898422,52.2052,49547
Normal_174.png,229.22664,127.6986,93.72353,35929
Normal_175.png,141.38333,108.73602,107.9775,55528
Normal_175.png,90.87889,83.55909,93.39135,53714
Normal_175.png,184.96106,129.82071,120.31689,45834
Normal_176.png,141.18565,121.243164,104.933754,63631
Normal_176.png,192.21094,120.42965,98.74649,47260
Normal_176.png,113.71496,89.413,79.33491,45702
Normal_177.png,137.85664,120.398926,105.68198,85503
Normal_177.png,187.25279,107.60925,88.09592,52371
Normal_177.png,119.47977,89.78427,78.12456,38535
Normal_178.png,150.45949,106.09597,82.31344,66367
Normal_178.png,122.55234,87.92079,66.85937,62710
Normal_178.png,215.52303,115.114204,79.76392,40830
Normal_179.png,131.5798,94.43918,71.13513,68473
Normal_179.png,189.49098,101.71241,73.9523,44841
Normal_179.png,153.0507,124.98209,99.28532,43064
Normal_18.png,122.939514,103.56689,103.5523,59424
Normal_18.png,151.84586,149.15092,155.10939,46054
Normal_18.png,67.97602,59.979973,65.31662,43039
Normal_180.png,134.21968,92.392136,69.52225,76288
Normal_180.png,157.94878,121.79381,96.20943,47053
Normal_180.png,77.15309,59.096405,44.966003,41034
Normal_181.png,130.52925,89.56507,81.46881,75340
Normal_181.png,83.615395,55.46623,51.83813,57854
Normal_181.png,186.51471,95.88818,69.11476,37652
Normal_182.png,154.77802,100.3688,79.79766,74420
Normal_182.png,119.01663,87.07544,69.36188,56867
Normal_182.png,72.70177,56.646328,44.287655,36780
Normal_183.png,82.717155,71.63196,105.49659,67712
Normal_183.png,103.87,92.907104,135.08963,48110
Normal_183.png,83.278725,56.157528,73.07848,42798
Normal_184.png,127.60645,92.96795,133.38567,68488
Normal_184.png,165.97795,121.48628,175.04395,45301
Normal_184.png,91.46886,65.64983,93.78706,45201
Normal_185.png,120.931694,92.70938,131.66818,64226
Normal_185.png,89.289734,58.65286,80.80962,56625
Normal_185.png,156.04182,82.51759,96.09827,38741
Normal_186.png,108.573204,98.6001,70.619606,68529
Normal_186.png,79.32068,64.18391,42.760838,47583
Normal_186.png,134.92699,84.807755,43.632072,45775
Normal_187.png,117.522064,90.26489,127.362465,59782
Normal_187.png,71.01969,45.030506,61.742264,54839
Normal_187.png,147.99487,78.43765,93.35533,45406
Normal_188.png,118.2718,76.877,97.706856,69250
Normal_188.png,65.96522,41.361534,54.870945,48933
Normal_188.png,169.72124,92.712234,105.434685,46294
Normal_189.png,122.56183,104.00572,139.78899,53988
Normal_189.png,134.80307,80.33641,89.402695,47174
Normal_189.png,80.1443,51.47878,61.916683,44206
Normal_19.png,119.459015,104.25184,105.05761,71585
Normal_19.png,130.14153,136.06197,142.46138,50591
Normal_19.png,80.96601,69.24922,73.01802,45016
Normal_190.png,124.78793,85.98185,109.801735,77965
Normal_190.png,81.20806,63.463093,85.167175,59362
Normal_190.png,55.68047,40.412277,54.545574,26977
Normal_191.png,46.186058,36.517914,55.047478,73402
Normal_191.png,120.008484,67.81397,89.69272,52014
Normal_191.png,81.03944,52.808163,72.390236,50590
Normal_192.png,68.49129,52.993267,80.91683,61321
Normal_192.png,173.2604,99.27336,130.7592,43862
Normal_192.png,117.1238,75.04551,104.89989,42932
Normal_193.png,136.98962,129.5429,138.135,62276
Normal_193.png,90.1305,70.132454,68.67355,52872
Normal_193.png,141.21275,93.80982,79.16464,48712
Normal_194.png,116.81018,97.405045,81.65931,72479
Normal_194.png,165.56316,91.66391,72.02282,47719
Normal_194.png,75.18984,56.447437,45.18987,45510
Normal_195.png,104.08139,80.58307,118.07955,62644
Normal_195.png,138.65997,71.4696,84.652466,51595
Normal_195.png,71.40862,44.46611,60.358807,46635
Normal_196.png,67.94489,55.495037,46.69752,57852
Normal_196.png,164.90187,110.605705,88.11083,51862
Normal_196.png,116.888435,81.67566,67.129005,47068
Normal_197.png,128.27055,86.75984,50.652855,63239
Normal_197.png,129.13724,125.1839,90.44438,48114
Normal_197.png,87.44603,63.885033,40.883385,45544
Normal_198.png,109.381874,55.16753,63.807568,69163
Normal_198.png,53.672558,34.157547,45.66022,60319
Normal_198.png,109.11463,75.16339,97.03249,44010
Normal_199.png,176.54594,133.76451,90.57546,92222
Normal_199.png,100.139046,82.49279,57.27638,41935
Normal_199.png,143.03076,105.97039,72.50415,37421
Normal_2.png,176.83496,135.83984,130.9285,57055
Normal_2.png,142.53375,115.94436,115.77459,51451
Normal_2.png,97.13247,87.643585,94.88299,40192
Normal_20.png,68.469536,65.347145,71.61145,65362
Normal_20.png,113.696846,99.259224,101.67284,47025
Normal_20.png,174.8173,125.30783,117.49771,43612
Normal_200.png,160.22702,141.4732,111.02019,84545
Normal_200.png,123.77029,98.37059,77.78976,46237
Normal_200.png,217.15498,129.9099,91.27322,39720
Normal_201.png,145.97264,136.81735,103.178215,79387
Normal_201.png,126.97889,96.52338,72.14536,48374
Normal_201.png,176.54195,120.53836,87.44514,39862
Normal_202.png,115.74799,77.225586,102.18908,66538
Normal_202.png,117.37404,101.937065,146.50117,61713
Normal_202.png,74.69198,49.968258,64.30698,36195
Normal_203.png,103.39264,104.31354,122.18969,61089
Normal_203.png,139.8478,87.83945,78.96952,48026
Normal_203.png,70.43612,54.22183,57.259094,40599
Normal_204.png,100.4301,75.99482,81.10849,68129
Normal_204.png,52.357353,44.171543,51.7228,47457
Normal_204.png,129.14613,122.762665,134.42876,37184
Normal_205.png,129.12524,79.4176,68.32511,52715
Normal_205.png,76.048294,55.664932,55.860405,50002
Normal_205.png,124.814606,112.19642,113.305214,49710
Normal_206.png,145.131,114.39272,110.89112,78592
Normal_206.png,91.89674,82.47829,88.15627,53821
Normal_206.png,227.54988,148.1018,119.18586,35962
Normal_207.png,165.90825,124.64924,85.392586,64468
Normal_207.png,63.763317,54.446205,37.99789,51685
Normal_207.png,224.84079,157.99283,103.34788,45341
Normal_208.png,150.07312,126.923386,106.22376,62388
Normal_208.png,80.114075,75.49796,69.69481,50197
Normal_208.png,113.8695,101.944664,87.786095,47026
Normal_209.png,150.97261,133.96947,114.74823,75608
Normal_209.png,173.95248,109.14752,88.679405,48413
Normal_209.png,126.9801,91.64056,77.45182,45398
Normal_21.png,71.61674,60.005085,62.342907,66680
Normal_21.png,161.55614,109.0712,97.9032,52821
Normal_21.png,112.65371,82.62378,78.9155,49013
Normal_210.png,91.16465,82.243416,90.989716,64943
Normal_210.png,238.09543,157.03033,127.22496,48358
Normal_210.png,159.08678,116.236084,110.329384,43997
Normal_211.png,127.89615,95.25299,91.83044,88445
Normal_211.png,66.977165,54.038254,58.972557,53018
Normal_211.png,210.59068,120.33676,86.29499,29662
Normal_212.png,125.644745,107.00615,100.35756,64076
Normal_212.png,115.399765,136.72997,153.43698,57318
Normal_212.png,72.995316,62.86885,64.17205,42691
Normal_213.png,126.991196,106.28756,107.53906,74170
Normal_213.png,141.58853,156.84245,173.38976,55851
Normal_213.png,80.13719,66.1921,71.782234,36824
Normal_214.png,128.11739,118.70438,110.81223,51606
Normal_214.png,94.57146,82.7883,77.0238,51167
Normal_214.png,54.197994,49.412693,47.96453,45450
Normal_215.png,76.05893,54.353832,46.643654,99675
Normal_215.png,141.01634,68.03626,53.058346,50906
Normal_215.png,210.46591,88.86398,63.049706,32349
Normal_216.png,95.5874,98.30753,100.57318,52889
Normal_216.png,149.3797,134.90038,131.04881,50789
Normal_216.png,120.592125,117.46847,116.89085,49785
Normal_217.png,135.07814,123.858894,123.64107,88042
Normal_217.png,149.7155,165.89447,173.50438,40369
Normal_217.png,85.3674,75.37743,74.69052,37776
Normal_218.png,112.02552,88.84302,70.008736,77703
Normal_218.png,68.99354,54.496014,43.291656,54972
Normal_218.png,155.71024,91.31432,71.218376,41355
Normal_219.png,128.35458,85.16577,56.290382,62011
Normal_219.png,108.54778,103.20938,89.06885,53147
Normal_219.png,75.38334,57.0661,43.0813,39226
Normal_22.png,102.808716,95.58101,103.18734,75772
Normal_22.png,137.53435,127.30349,133.13715,49541
Normal_22.png,78.290054,62.559364,64.61505,32539
Normal_220.png,130.45088,99.38113,71.464386,78745
Normal_220.png,78.558205,64.13333,45.93284,56401
Normal_220.png,177.49727,104.91331,73.51329,48943
Normal_221.png,117.81677,81.55907,56.29936,75676
Normal_221.png,67.86041,50.55359,35.25678,53307
Normal_221.png,168.48608,90.329704,59.801376,37634
Normal_222.png,139.10141,116.891975,87.42698,66196
Normal_222.png,175.98904,108.41273,77.9409,54945
Normal_222.png,109.287766,82.82545,60.216778,47870
Normal_223.png,161.9272,98.049614,67.10864,63714
Normal_223.png,64.660866,50.676548,36.454147,51510
Normal_223.png,114.45594,74.7115,52.840885,44157
Normal_224.png,130.53415,124.850266,125.68728,58463
Normal_224.png,89.94894,91.99577,97.00338,45882
Normal_224.png,185.55318,156.67169,146.81564,42402
Normal_225.png,131.57745,108.83679,101.46332,70602
Normal_225.png,156.88818,152.9898,153.29674,46970
Normal_225.png,207.88844,216.11725,208.882,37458
Normal_226.png,79.51161,84.0555,83.42234,59068
Normal_226.png,115.10228,109.84348,101.79681,54735
Normal_226.png,164.35422,136.38925,117.13087,48553
Normal_227.png,122.62862,80.832565,66.99797,56642
Normal_227.png,181.69902,98.65386,78.89326,53505
Normal_227.png,230.44182,131.5968,94.022705,48884
Normal_228.png,88.30736,85.19444,80.06355,56423
Normal_228.png,174.6906,147.2175,124.35371,54291
Normal_228.png,127.483826,117.00931,104.56789,50074
Normal_229.png,32.742485,27.48265,25.852238,71534
Normal_229.png,69.67727,51.13148,41.05867,57134
Normal_229.png,115.60586,66.056366,43.872807,43626
Normal_23.png,73.25285,71.359215,76.81076,53074
Normal_23.png,120.34367,105.54209,103.14555,47577
Normal_23.png,241.57518,182.77246,144.75714,44746
Normal_230.png,68.726814,59.454597,66.8808,61285
Normal_230.png,129.48772,98.84089,97.85306,59995
Normal_230.png,189.83733,175.98868,180.21507,38531
Normal_231.png,120.866714,83.94594,67.60659,71544
Normal_231.png,163.1387,90.0056,68.58085,52709
Normal_231.png,74.02047,52.571915,40.90598,44704
Normal_232.png,154.31477,102.0696,76.56967,83234
Normal_232.png,66.722336,55.230553,42.613556,44731
Normal_232.png,115.04335,75.151665,56.476513,36746
Normal_233.png,157.37782,101.27877,77.331116,53668
Normal_233.png,71.19756,55.930096,50.418957,53046
Normal_233.png,117.469864,80.33702,64.512245,47356
Normal_234.png,114.80103,109.03066,98.43826,60760
Normal_234.png,79.15125,64.61226,55.97019,50175
Normal_234.png,137.35867,89.0382,63.255207,39580
Normal_235.png,143.27864,107.15099,87.2613,64620
Normal_235.png,67.16367,57.572376,54.9535,46990
Normal_235.png,108.25648,84.683136,72.43009,46857
Normal_236.png,112.22273,102.21198,102.72592,60128
Normal_236.png,155.48108,111.92613,96.502556,53348
Normal_236.png,90.93505,75.48901,73.34558,37369
Normal_237.png,137.11147,106.1591,106.71907,60603
Normal_237.png,150.12822,162.0621,180.2821,46138
Normal_237.png,89.86805,78.345184,84.9688,45677
Normal_238.png,124.9216,92.09259,74.08984,68366
Normal_238.png,68.09803,53.90545,49.094467,47974
Normal_238.png,151.96759,139.45168,123.112564,47119
Normal_239.png,136.71858,110.208496,111.75285,66288
Normal_239.png,168.79968,157.93031,161.90536,47554
Normal_239.png,75.56593,58.68729,62.541565,44076
Normal_24.png,111.35838,101.30647,104.480484,75840
Normal_24.png,79.96258,60.018406,59.76446,44439
Normal_24.png,160.7558,99.13174,78.868454,44295
Normal_240.png,101.36693,92.91439,92.2949,63071
Normal_240.png,183.41295,99.98507,73.34418,45134
Normal_240.png,140.02873,80.00642,60.433086,43954
Normal_25.png,106.700905,84.78392,75.14779,80716
Normal_25.png,71.63459,56.664555,51.23957,64085
Normal_25.png,159.01747,100.030624,74.09654,46175
Normal_26.png,65.92807,52.992752,52.238575,60169
Normal_26.png,154.94963,99.57067,80.99512,57533
Normal_26.png,106.33113,74.260895,65.46103,46490
Normal_27.png,130.13995,99.88112,85.51243,60487
Normal_27.png,180.90948,128.98404,101.81799,48499
Normal_27.png,77.91672,64.54541,62.751255,47551
Normal_28.png,115.69474,100.9831,96.49319,57949
Normal_28.png,161.9877,98.95341,67.7335,49917
Normal_28.png,233.68707,133.87363,71.57554,41158
Normal_29.png,117.796486,86.52903,75.114265,64567
Normal_29.png,74.296646,54.142338,47.98835,55277
Normal_29.png,186.53357,104.47565,69.141396,38121
Normal_3.png,110.29957,114.42975,122.45568,65971
Normal_3.png,148.16466,96.44943,74.68396,49959
Normal_3.png,232.02463,133.29602,74.78363,41651
Normal_30.png,62.075127,64.567665,72.09013,72810
Normal_30.png,108.76864,97.33731,98.202614,67306
Normal_30.png,165.4647,129.98051,118.87303,30174
Normal_31.png,65.61299,69.06795,76.8671,80800
Normal_31.png,114.0737,97.95287,97.38486,60577
Normal_31.png,162.80386,123.22527,112.17317,30132
Normal_32.png,133.86841,81.89795,65.56927,64998
Normal_32.png,81.47604,54.86456,45.476723,52842
Normal_32.png,173.5608,95.5086,73.88397,49835
Normal_33.png,120.449745,100.71271,91.37911,76010
Normal_33.png,162.54565,93.449905,78.73314,46750
Normal_33.png,85.81971,65.75113,58.104626,43336
Normal_34.png,94.30871,73.29375,67.51819,74460
Normal_34.png,55.068752,44.84924,45.11474,45669
Normal_34.png,110.167656,103.7652,100.74427,42628
Normal_35.png,153.85542,114.776184,105.50217,71437
Normal_35.png,112.1754,105.14622,110.173416,51902
Normal_35.png,86.477806,70.28052,69.372604,41341
Normal_36.png,54.748295,47.418045,42.871407,78293
Normal_36.png,90.13868,67.85628,56.53409,66023
Normal_36.png,125.677795,84.012535,63.530163,41623
Normal_37.png,80.35617,62.903893,50.862198,78932
Normal_37.png,52.85897,44.439083,37.486786,58611
Normal_37.png,112.98057,71.162575,47.624645,34679
Normal_38.png,167.36443,99.16038,88.37666,58783
Normal_38.png,209.03262,115.945625,100.54541,51809
Normal_38.png,62.83527,47.486984,41.41327,46367
Normal_39.png,140.0647,109.845985,99.81686,73090
Normal_39.png,195.44206,104.88667,87.53433,65195
Normal_39.png,123.25354,80.57243,68.70247,36752
Normal_4.png,119.39168,114.80054,131.69852,61119
Normal_4.png,124.68859,99.66713,101.30248,47064
Normal_4.png,157.18959,143.18668,156.3374,46719
Normal_40.png,137.49919,113.20621,116.35701,54542
Normal_40.png,167.71802,133.67159,132.303,52199
Normal_40.png,99.82588,92.24207,103.75468,51835
Normal_41.png,123.3123,103.84715,107.43765,72247
Normal_41.png,152.9982,144.31924,148.62122,47315
Normal_41.png,85.661835,65.7979,67.11437,37298
Normal_42.png,238.12349,151.9957,112.841,62978
Normal_42.png,128.10168,114.8367,106.389725,52289
Normal_42.png,177.57613,152.21513,138.98898,44938
Normal_43.png,142.05363,141.63928,132.68736,56920
Normal_43.png,244.57701,171.04684,132.43912,52390
Normal_43.png,192.06715,148.291,128.77936,43888
Normal_44.png,64.54918,59.460278,68.28842,66119
Normal_44.png,90.21227,65.60434,66.75002,55993
Normal_44.png,48.636208,45.419945,53.48342,43401
Normal_45.png,88.72546,58.74339,55.76739,68820
Normal_45.png,72.45626,66.931595,74.41149,55935
Normal_45.png,55.330143,42.913483,44.21521,50463
Normal_46.png,144.07738,105.93071,106.10406,54452
Normal_46.png,69.925125,56.443367,64.9762,53263
Normal_46.png,170.55605,162.93771,175.77121,50728
Normal_47.png,139.10031,114.91435,113.17402,62138
