FileName,R,G,B,Count
Stage_1_ROP_72.png,145.11372,146.5975,152.42755,54537
Stage_1_ROP_72.png,175.0136,140.89618,138.50012,35915
Stage_1_ROP_72.png,128.50641,114.28818,126.08774,26876
Stage_1_ROP_73.png,142.66074,137.53198,130.77872,60357
Stage_1_ROP_73.png,183.60867,133.72916,117.27392,57588
Stage_1_ROP_73.png,117.40974,121.860466,119.22003,30717
Stage_1_ROP_73.png,128.8285,91.099846,83.592896,28624
Stage_1_ROP_74.png,176.03392,141.47928,139.61342,63710
Stage_1_ROP_74.png,156.07681,124.552605,120.72281,63600
Stage_1_ROP_74.png,128.74042,110.138824,110.61251,32587
Stage_1_ROP_74.png,97.842926,94.52846,95.282936,21786
Stage_1_ROP_75.png,107.21487,87.904625,101.85737,56756
Stage_1_ROP_75.png,135.90038,123.860886,141.67337,54676
Stage_1_ROP_75.png,151.45221,105.97538,108.75911,39396
Stage_1_ROP_75.png,196.63106,142.9781,144.41234,35707
Stage_1_ROP_76.png,112.662094,112.00949,100.27243,51503
Stage_1_ROP_76.png,94.65174,92.131226,82.399315,43795
Stage_1_ROP_76.png,154.8776,153.79547,140.36057,43240
Stage_1_ROP_76.png,132.19197,131.46976,119.13282,39391
Stage_1_ROP_77.png,137.64809,120.95547,120.434654,57883
Stage_1_ROP_77.png,150.69833,150.0884,156.41347,47675
Stage_1_ROP_77.png,108.96116,91.76143,90.4442,42071
Stage_1_ROP_77.png,175.41483,179.47565,187.99628,39608
Stage_1_ROP_78.png,145.64996,150.995,119.08082,65937
Stage_1_ROP_78.png,113.38743,122.85745,100.43972,46966
Stage_1_ROP_78.png,133.15616,137.09407,108.50286,40753
Stage_1_ROP_78.png,95.54943,97.71277,79.830185,23608
Stage_1_ROP_79.png,180.67822,141.79982,92.393105,57142
Stage_1_ROP_79.png,150.83467,143.84914,111.38106,56014
Stage_1_ROP_79.png,139.46573,118.99889,80.25197,36322
Stage_1_ROP_79.png,102.37805,97.361916,66.71014,30001
Stage_1_ROP_8.png,112.56542,88.15382,93.23289,62664
Stage_1_ROP_8.png,205.94337,157.94499,157.08461,55646
Stage_1_ROP_8.png,158.68114,126.08029,131.36366,55605
Stage_1_ROP_8.png,182.226,114.764854,84.81051,31649
Stage_1_ROP_80.png,244.97543,216.1656,195.30588,56351
Stage_1_ROP_80.png,167.11351,162.62788,166.24892,47402
Stage_1_ROP_80.png,236.72072,168.60837,146.35306,46514
Stage_1_ROP_80.png,125.72888,120.75783,126.48903,36276
Stage_1_ROP_81.png,133.92659,89.73604,118.18208,75889
Stage_1_ROP_81.png,97.04197,69.006935,96.161644,37794
Stage_1_ROP_81.png,184.31241,101.058075,113.80721,36019
Stage_1_ROP_81.png,239.84633,120.79579,118.65954,35778
Stage_1_ROP_82.png,99.470146,86.21096,85.717445,60582
Stage_1_ROP_82.png,134.89835,119.033295,115.810486,54312
Stage_1_ROP_82.png,179.77605,207.2173,212.87721,38978
Stage_1_ROP_82.png,146.83582,160.09828,167.23277,32975
Stage_1_ROP_83.png,135.20987,97.922646,102.50912,53651
Stage_1_ROP_83.png,92.147934,75.85389,89.40951,50490
Stage_1_ROP_83.png,156.66806,137.69781,154.75105,47376
Stage_1_ROP_83.png,121.37106,113.64876,137.4752,35730
Stage_1_ROP_84.png,109.69744,111.75256,121.533676,67706
Stage_1_ROP_84.png,93.666695,93.967834,103.55649,47041
Stage_1_ROP_84.png,130.58255,129.41595,136.8001,38687
Stage_1_ROP_84.png,69.10378,66.49262,76.05819,34042
Stage_1_ROP_85.png,102.42377,67.60674,61.69773,59646
Stage_1_ROP_85.png,115.67482,104.73988,103.10837,44634
Stage_1_ROP_85.png,65.91669,52.283737,53.936493,43318
Stage_1_ROP_85.png,88.02411,86.72603,91.31347,39701
Stage_1_ROP_86.png,142.06903,140.91501,155.47745,58735
Stage_1_ROP_86.png,120.85995,114.003654,127.029884,51659
Stage_1_ROP_86.png,173.92023,169.20152,183.75224,42869
Stage_1_ROP_86.png,96.19279,86.48369,99.20424,32300
Stage_1_ROP_87.png,126.78538,119.78861,138.44022,68036
Stage_1_ROP_87.png,84.17607,57.155743,61.446613,50359
Stage_1_ROP_87.png,132.30772,84.172356,83.77094,34498
Stage_1_ROP_87.png,96.79689,90.73197,109.130196,33918
Stage_1_ROP_88.png,129.70087,124.30045,121.459145,69961
Stage_1_ROP_88.png,167.12334,116.058876,90.66797,45842
Stage_1_ROP_88.png,206.1098,128.22162,92.29779,39434
Stage_1_ROP_88.png,122.686615,101.62027,88.11662,30569
Stage_1_ROP_9.png,90.88696,89.1449,74.68294,50896
Stage_1_ROP_9.png,80.74341,66.99414,54.296017,42643
Stage_1_ROP_9.png,107.767685,107.67046,86.848434,34922
Stage_1_ROP_9.png,129.77623,89.800865,65.95341,22814
Stage_1_ROP_90.png,134.64511,111.16759,96.089264,79609
Stage_1_ROP_90.png,181.56216,115.835236,97.22556,53608
Stage_1_ROP_90.png,110.250336,89.91906,78.90303,40250
Stage_1_ROP_90.png,75.12958,69.484436,62.900715,28392
Stage_1_ROP_91.png,129.6915,81.25112,43.20854,59327
Stage_1_ROP_91.png,91.282486,80.82476,54.30411,54148
Stage_1_ROP_91.png,81.17036,56.593906,35.166122,46098
Stage_1_ROP_91.png,176.19655,95.88693,41.722595,27498
Stage_1_ROP_92.png,131.79364,146.78857,175.08206,51224
Stage_1_ROP_92.png,120.20285,112.49542,125.64742,50125
Stage_1_ROP_92.png,125.71007,127.729805,148.61433,50119
Stage_1_ROP_92.png,93.90185,93.80497,110.409996,34010
Stage_1_ROP_93.png,148.32541,122.77246,108.413185,70419
Stage_1_ROP_93.png,185.81181,100.16941,83.2539,50461
Stage_1_ROP_93.png,80.9735,59.330498,51.65108,41958
Stage_1_ROP_93.png,120.57623,83.81966,74.06511,39010
Stage_1_ROP_94.png,74.819496,68.89099,78.86881,58344
Stage_1_ROP_94.png,46.321526,46.790092,59.685337,48646
Stage_1_ROP_94.png,91.39679,93.90124,106.55123,46405
Stage_1_ROP_94.png,131.93166,111.212875,112.00709,34006
Stage_1_ROP_95.png,162.62282,146.86508,156.80687,71313
Stage_1_ROP_95.png,122.66795,122.43053,133.99539,54628
Stage_1_ROP_95.png,221.20341,164.70749,148.3594,31783
Stage_1_ROP_95.png,102.24549,89.441025,93.33432,30205
Stage_1_ROP_96.png,121.104225,99.619,121.43049,63657
Stage_1_ROP_96.png,143.47453,124.69597,152.70302,48363
Stage_1_ROP_96.png,83.195564,70.87528,90.700516,43121
Stage_1_ROP_96.png,174.02473,154.31015,190.23055,31666
Stage_1_ROP_97.png,148.84152,130.61842,159.24428,48121
Stage_1_ROP_97.png,175.29536,156.23146,188.5431,46805
Stage_1_ROP_97.png,211.19576,187.2133,224.4184,45481
Stage_1_ROP_97.png,108.93254,97.69972,126.58424,45091
Stage_1_ROP_98.png,128.67694,112.54065,95.09834,89842
Stage_1_ROP_98.png,88.96672,67.22072,54.57502,57462
Stage_1_ROP_98.png,163.46504,93.19894,71.55325,28486
Stage_1_ROP_98.png,224.66402,116.128265,84.79049,26008
Stage_1_ROP_99.png,109.294655,86.77634,59.729992,65232
Stage_1_ROP_99.png,136.07254,117.193054,82.0096,63131
Stage_1_ROP_99.png,66.15144,52.491795,36.478394,45820
Stage_1_ROP_99.png,177.29147,89.0826,58.041195,27286
